Accident_Index,Latitude,Longitude,Year,Month,Day,Hour,Speed_limit,Car_involved_in_accident,Motorcycle_involved_in_accident,Truck_involved_in_accident,Other_vehicle_involved_in_accident
200801PY76147,51.398588000000004,-0.048536,2008,11,10,21,30,1,0,0,0
200801QK69070,51.560891999999996,-0.252812,2008,1,16,14,40,1,0,1,0
200801QK69684,51.544713,-0.302323,2008,2,24,19,30,1,0,0,0
200801QK69983,51.565924,-0.23458299999999999,2008,2,13,19,30,0,0,0,1
200801QK74340,51.535646,-0.297181,2008,8,31,3,30,1,0,0,0
200801QK74820,51.553709999999995,-0.253664,2008,9,4,20,40,1,0,0,0
200801QK75965,51.551575,-0.261247,2008,11,29,19,40,1,0,0,0
200801RG69118,51.471614,0.051342,2008,1,12,10,30,1,0,0,0
200801RG69466,51.482671999999994,0.046364999999999996,2008,1,1,6,30,1,0,0,1
200801RG70026,51.449911,0.058141,2008,2,2,14,30,1,0,0,0
200801RG70348,51.452602,0.027604000000000004,2008,3,28,6,40,0,1,1,1
200801RG72286,51.473827,-0.014509999999999999,2008,4,30,12,30,1,1,0,0
200801RG74013,51.501933,0.11639200000000001,2008,7,5,13,30,0,0,0,1
200801RG74091,51.477049,0.023216,2008,7,21,22,50,1,0,0,0
200801RG74903,51.487896,0.061292,2008,9,4,20,30,1,0,0,0
200801RG74912,51.467171,0.078931,2008,9,25,16,30,0,1,0,0
200801RG76194,51.487638000000004,0.091098,2008,11,21,12,30,0,0,1,1
200801SX69454,51.646584000000004,-0.18722,2008,1,5,1,30,1,0,0,0
200801SX70271,51.589208,-0.16380899999999998,2008,3,5,11,30,0,1,0,0
200801SX70311,51.586929999999995,-0.23809899999999998,2008,1,8,18,70,1,0,0,0
200801SX70318,51.606225,-0.24154099999999998,2008,2,16,4,70,1,0,1,0
200801SX72461,51.578103000000006,-0.23714200000000002,2008,2,9,6,70,0,1,0,0
200801SX72507,51.584874,-0.162685,2008,4,10,17,30,1,0,0,0
200801SX73949,51.642389,-0.195048,2008,7,7,22,30,1,1,0,0
200801SX74023,51.620785999999995,-0.253112,2008,7,29,0,40,1,0,0,0
200801SX74596,51.557741,-0.216723,2008,8,9,11,30,0,0,1,1
200801SX75066,51.624759999999995,-0.25426,2008,9,22,22,50,1,0,0,0
200801SX75219,51.611478000000005,-0.280479,2008,10,13,16,30,1,0,0,0
200801SX76196,51.559868,-0.197019,2008,11,5,17,30,1,0,0,0
200801SX76204,51.656878999999996,-0.201701,2008,11,22,13,30,1,0,0,0
200801SX76546,51.597559999999994,-0.22151700000000002,2008,12,8,17,50,0,1,1,0
200801SX76548,51.588511,-0.20599,2008,12,15,3,40,1,0,0,0
200801SX76740,51.617779,-0.22650399999999998,2008,12,17,17,30,1,1,0,0
200801TD09011,51.372064,-0.011445,2008,10,25,23,30,1,0,0,1
200801TW75175,51.438010999999996,-0.36844,2008,10,5,0,30,1,0,0,0
200801TX69462,51.4881,-0.249979,2008,1,18,20,40,1,0,0,1
200801TX74042,51.491571,-0.296375,2008,7,2,7,40,1,1,0,1
200801TX76280,51.485521999999996,-0.319646,2008,11,26,14,40,1,0,0,1
200801VK69999,51.406838,-0.282559,2008,1,7,9,30,1,1,0,0
200801VK74571,51.400929999999995,-0.24195100000000003,2008,8,3,9,50,1,1,0,0
200801VK76481,51.41145,-0.290439,2008,12,23,8,30,0,0,1,0
200801VW69628,51.409269,-0.228402,2008,2,22,17,30,1,1,1,0
200801VW72242,51.4162,-0.153061,2008,4,23,11,30,1,0,0,0
200801VW76340,51.425057,-0.20218699999999998,2008,12,10,22,30,1,1,0,0
200801WW70000,51.477598,-0.145974,2008,1,16,11,30,0,0,1,1
200801WW73267,51.459815,-0.15878699999999998,2008,6,20,17,30,0,0,0,1
200801WW73611,51.466775,-0.178375,2008,7,13,3,30,1,0,0,0
200801WW73704,51.465263,-0.156408,2008,7,26,1,30,1,1,0,0
200801WW74546,51.420963,-0.152869,2008,8,1,20,30,1,1,0,0
200801WW75527,51.423521,-0.17261600000000002,2008,10,20,8,30,0,0,1,1
200801XD69355,51.524413,-0.260984,2008,1,18,10,30,1,0,0,0
200801XD69453,51.533809999999995,-0.332142,2008,1,5,6,50,1,0,0,0
200801XD70089,51.537684999999996,-0.345411,2008,3,31,19,30,0,0,0,1
200801XD70302,51.533553999999995,-0.314273,2008,3,13,15,30,1,0,0,0
200801XD72416,51.536858,-0.38942,2008,4,13,9,30,1,0,0,0
200801XD73576,51.523754,-0.265046,2008,6,15,20,30,1,0,0,1
200801XD74351,51.540440999999994,-0.317912,2008,8,30,1,30,1,0,0,1
200801XD74911,51.53345,-0.325811,2008,9,5,14,50,0,1,1,0
200801XD75246,51.509346,-0.319201,2008,10,17,21,30,0,1,0,1
200801XD75365,51.523686,-0.26649,2008,10,19,0,40,1,0,0,0
200801XD75716,51.532872999999995,-0.37427699999999997,2008,10,26,15,30,1,0,0,0
200801XD76205,51.5109,-0.296086,2008,11,17,10,30,1,0,0,1
200801XD76393,51.522488,-0.258463,2008,12,20,23,30,1,0,0,0
200801XH69764,51.561023999999996,-0.400829,2008,1,4,23,30,1,0,0,0
200801XH70355,51.518703,-0.443391,2008,3,28,8,30,1,0,0,0
200801XH73063,51.521278,-0.488996,2008,6,16,19,30,0,1,0,0
200801XH73454,51.575432,-0.469739,2008,6,4,22,50,1,1,0,0
200801XH73498,51.608087,-0.429937,2008,6,2,18,30,1,0,0,0
200801XH74975,51.611509000000005,-0.423608,2008,9,15,9,30,1,0,0,0
200801XH75412,51.597571,-0.41023000000000004,2008,10,12,3,30,1,0,0,0
200801XH75962,51.534996,-0.45148599999999994,2008,11,21,1,30,1,0,0,0
200801XH76197,51.551598,-0.448903,2008,11,13,21,30,1,0,0,0
200801XH76551,51.516628000000004,-0.396187,2008,12,25,0,30,1,0,0,0
200801XH76715,51.498051000000004,-0.41211099999999995,2008,12,24,6,30,1,1,0,0
200801XH76739,51.536623999999996,-0.45215200000000005,2008,12,30,1,30,1,0,0,0
200801YE69207,51.612902000000005,-0.12111,2008,1,17,11,30,0,0,0,1
200801YE69351,51.655518,-0.09824,2008,1,8,15,30,1,0,0,0
200801YE74424,51.648146000000004,-0.043618000000000004,2008,8,1,13,30,1,1,1,0
200801YE74880,51.610552,-0.076,2008,9,9,20,30,1,0,0,0
200801YE76309,51.676528000000005,-0.052376,2008,12,5,13,40,1,0,0,0
200801YE76331,51.66518,-0.056767,2008,12,24,16,40,1,0,0,1
200801YR76055,51.578026,-0.077662,2008,11,15,15,30,0,0,0,1
200801YR76250,51.595864,-0.06867899999999999,2008,8,28,12,30,0,0,0,1
200801YR76259,51.598762,-0.09743500000000001,2008,11,27,22,30,1,0,0,0
200801ZD70300,51.322537,-0.099561,2008,3,12,16,30,1,0,0,0
200801ZD74943,51.374115,-0.09699400000000001,2008,9,7,9,20,1,0,0,1
200801ZD75193,51.342023,-0.064868,2008,10,16,7,30,0,1,0,1
200801ZT70266,51.365326,-0.160425,2008,3,23,19,30,1,0,0,0
200801ZT74126,51.358466,-0.12479000000000001,2008,7,20,18,30,1,1,0,0
2008030000020,54.184125,-3.202099,2008,1,7,5,60,1,0,0,0
2008030000088,54.249023,-3.0053799999999997,2008,1,16,12,60,1,1,1,0
2008030000220,54.39883199999999,-2.603155,2008,1,31,5,70,0,0,1,0
2008030000598,54.828451,-2.889586,2008,3,8,17,70,1,0,1,0
2008030000697,54.708222,-3.4989559999999997,2008,1,20,10,30,1,0,0,0
2008030000743,54.150815,-3.189343,2008,3,23,22,40,1,0,0,1
2008030000864,54.996582,-2.939103,2008,4,3,8,60,1,1,0,0
2008030000933,54.720057999999995,-3.307178,2008,4,12,20,60,1,0,0,0
2008030001036,54.274325,-2.76673,2008,4,18,16,70,1,0,0,0
2008030001077,54.693985,-3.516275,2008,4,26,5,30,1,0,0,0
2008030001174,54.440167,-3.479743,2008,5,3,14,30,1,0,0,0
2008030001229,54.254690000000004,-2.827458,2008,5,14,17,60,1,0,1,0
2008030001239,54.329555000000006,-2.744998,2008,5,15,12,30,1,0,0,0
2008030001508,54.908823999999996,-2.808065,2008,6,6,9,60,1,0,0,0
2008030001805,54.527853,-3.533291,2008,7,12,3,30,1,0,0,0
2008030001933,54.997195999999995,-3.0404139999999997,2008,7,23,22,60,1,0,0,0
2008030002127,54.824472,-3.177461,2008,8,12,15,60,0,0,1,0
2008030002376,54.435552,-2.968315,2008,9,7,22,60,1,1,0,0
2008030002628,54.915178000000004,-2.784636,2008,9,26,16,60,1,1,0,0
2008030002648,54.60990699999999,-3.4906949999999997,2008,10,1,17,60,1,0,0,0
2008030003082,54.285915,-2.469398,2008,11,11,17,60,1,0,0,0
2008030003083,54.484646999999995,-3.0307560000000002,2008,11,11,12,60,1,0,0,0
2008030003288,54.169940000000004,-2.9486209999999997,2008,11,3,12,60,1,0,0,0
2008030003484,54.682472,-3.3895779999999998,2008,12,20,0,60,1,0,0,0
200804AL08021,53.847725,-2.9470959999999997,2008,2,1,22,50,1,0,0,0
200804AL08233,53.829646999999994,-2.937116,2008,12,28,22,60,1,0,0,0
200804AM08083,53.781622,-3.028018,2008,6,28,7,30,0,1,0,1
200804AM08161,53.801607,-3.055534,2008,10,10,20,30,0,1,0,0
200804AN08005,53.87037900000001,-3.033843,2008,1,13,22,30,1,0,0,0
200804AX08141,53.816419999999994,-3.037071,2008,12,16,17,30,1,0,0,0
200804BA08058,54.121729,-2.640894,2008,5,10,11,60,0,1,0,0
200804BA08064,54.061108,-2.727352,2008,5,18,11,60,0,1,0,0
200804BA08102,54.046707999999995,-2.801175,2008,7,14,12,30,1,0,1,0
200804BA08174,54.055693000000005,-2.8149439999999997,2008,11,13,14,30,0,0,1,1
200804BB08036,54.039170999999996,-2.864096,2008,2,23,10,50,1,0,0,1
200804BB08059,54.076322,-2.859977,2008,4,5,18,30,1,0,0,0
200804BB08140,54.121624,-2.7077560000000003,2008,8,9,1,60,1,0,0,0
200804BB08163,54.06162,-2.82881,2008,10,13,16,30,1,1,0,0
200804BC08041,53.888819999999996,-2.7823279999999997,2008,3,4,12,60,1,0,0,1
200804BC08156,53.858619,-2.989459,2008,7,15,22,60,1,0,1,0
200804BC08223,53.874415,-3.0243599999999997,2008,11,2,13,30,1,0,0,0
200804BC08271,53.923061,-3.0222,2008,12,18,17,30,1,0,0,1
200804CA08079,53.649099,-2.629923,2008,8,15,16,30,1,1,0,0
200804CC08015,53.700906999999994,-2.673109,2008,2,9,2,60,1,0,0,0
200804CJ08032,53.590667,-2.7552060000000003,2008,3,27,17,30,1,1,0,0
200804CJ08080,53.558655,-2.78498,2008,10,2,15,40,1,0,0,0
200804CK08145,53.547651,-2.9953220000000003,2008,8,20,1,60,1,0,0,0
200804CK08186,53.588922,-2.949609,2008,10,15,8,40,0,0,1,0
200804CL08059,53.683388,-2.718102,2008,6,7,16,60,0,1,0,0
200804CM08047,53.726364000000004,-2.7877970000000003,2008,3,11,22,30,1,0,0,0
200804CM08054,53.775276,-2.580522,2008,3,27,13,60,1,0,1,0
200804CM08089,53.754757,-2.638631,2008,5,26,14,60,0,1,0,1
200804CM08104,53.765893999999996,-2.623175,2008,6,21,15,70,1,0,0,0
200804CM08169,53.743993,-2.743851,2008,9,23,18,30,1,0,0,1
200804CM08176,53.730275,-2.6613,2008,10,3,18,30,0,0,0,1
200804CM08208,53.773270999999994,-2.586109,2008,11,24,6,60,1,0,1,0
200804DA08065,53.761979000000004,-2.697447,2008,5,14,10,30,1,0,0,0
200804DA08112,53.750097,-2.684814,2008,7,26,20,30,1,0,0,1
200804DA08139,53.765007,-2.717522,2008,10,9,12,30,0,0,0,1
200804DA08180,53.758382,-2.69769,2008,12,19,8,30,1,0,0,0
200804DF08032,53.830318999999996,-2.737782,2008,2,15,23,40,1,0,0,1
200804DF08229,53.770141,-2.684989,2008,11,17,18,30,1,0,0,0
200804DL08078,53.770782999999994,-2.728545,2008,7,6,11,30,1,0,0,0
200804DL08110,53.76783199999999,-2.725914,2008,8,26,23,30,1,0,0,0
200804DL08175,53.80243299999999,-2.797422,2008,8,18,14,60,0,0,0,1
200804EA08141,53.743706,-2.483956,2008,4,26,1,30,0,0,0,1
200804EA08406,53.74055799999999,-2.484526,2008,12,6,15,30,1,0,0,0
200804EL08019,53.721391000000004,-2.363826,2008,2,10,12,50,1,1,0,0
200804EL08129,53.785667000000004,-2.360588,2008,10,4,12,40,0,1,0,0
200804EL08168,53.74819300000001,-2.358144,2008,12,8,21,30,0,0,1,0
200804EM08002,53.780655,-2.4097150000000003,2008,1,7,17,30,0,0,0,1
200804EM08018,53.770862,-2.381095,2008,4,29,16,30,0,0,1,0
200804EM08038,53.769276,-2.399135,2008,9,6,18,30,1,0,0,0
200804EN08001,53.823392000000005,-2.3969150000000004,2008,1,2,17,60,1,0,0,0
200804EN08005,53.819801,-2.395514,2008,1,19,22,60,1,0,0,0
200804EN08038,53.795483999999995,-2.504591,2008,4,12,17,40,1,0,0,0
200804EN08043,53.802839,-2.387914,2008,5,3,15,60,1,1,0,0
200804EN08046,53.908145999999995,-2.33957,2008,5,11,13,60,1,0,0,1
200804EN08101,53.927255,-2.283834,2008,8,29,15,60,1,0,0,1
200804EN08110,53.914374,-2.2568,2008,9,8,22,60,1,1,0,0
200804FA08099,53.736847,-2.15945,2008,6,29,18,60,1,1,0,0
200804FE08035,53.912532999999996,-2.181584,2008,5,29,12,40,0,0,1,0
200804FE08074,53.866519,-2.102309,2008,11,4,18,60,1,0,0,1
200804FL08043,53.69436700000001,-2.321339,2008,5,4,3,70,1,0,0,0
200804FL08130,53.691621999999995,-2.305871,2008,11,23,5,70,1,0,0,0
200804TA08031,53.644206000000004,-2.602622,2008,2,13,12,70,1,0,0,0
200804TA08033,53.534440000000004,-2.842923,2008,2,7,20,70,1,0,0,0
200804TA08120,53.697098,-2.629731,2008,5,14,20,70,0,1,0,0
200804TA08153,53.866417000000006,-2.743436,2008,7,4,1,70,1,0,1,0
200804TA08167,53.637609999999995,-2.692066,2008,7,10,17,70,1,0,1,0
200804TA08219,53.806261,-2.842292,2008,9,14,0,70,1,0,0,0
200804TA08249,53.755225,-2.433279,2008,10,29,6,70,1,0,0,0
200804TA08251,53.713659,-2.5325509999999998,2008,10,26,19,70,1,0,0,0
200804TA08289,54.040071,-2.7714220000000003,2008,12,31,13,70,1,0,0,0
200805AA22735,53.320852,-2.985082,2008,1,21,17,30,1,0,0,0
200805AA23723,53.362823,-2.99687,2008,3,6,15,50,1,1,0,0
200805AA24666,53.380116,-3.055755,2008,5,2,21,30,0,1,0,1
200805AA26083,53.373068,-3.049719,2008,6,30,15,30,1,0,0,0
200805AA26089,53.41344,-3.0886270000000002,2008,6,30,14,30,1,0,0,0
200805BB23665,53.557072999999995,-3.060005,2008,3,4,16,30,1,0,0,1
200805BB24529,53.554591,-3.045904,2008,4,26,14,70,1,0,0,0
200805BB24664,53.441202000000004,-2.99765,2008,5,1,20,30,1,0,0,0
200805BB25587,53.51341600000001,-3.01518,2008,6,12,13,50,1,0,1,0
200805BB26167,53.645683999999996,-3.010337,2008,6,29,20,30,1,0,0,0
200805BB26555,53.48818299999999,-2.957606,2008,7,17,22,40,1,0,0,0
200805BB28033,53.59871999999999,-3.056816,2008,9,25,15,50,1,0,0,0
200805BB28064,53.475304,-2.9606310000000002,2008,9,8,8,30,1,0,0,0
200805BB28115,53.50399300000001,-2.90112,2008,10,7,7,40,1,1,0,0
200805BB28201,53.660665,-2.97044,2008,10,10,8,30,0,1,0,1
200805BB29321,53.477926000000004,-2.980881,2008,12,1,19,30,0,0,0,1
200805BB29765,53.64616899999999,-3.006112,2008,12,20,2,30,1,0,0,0
200805CC22892,53.416598,-2.867674,2008,1,24,21,30,1,0,0,0
200805CC24162,53.349074,-2.819131,2008,4,6,22,70,1,0,0,0
200805CC24776,53.437087,-2.856049,2008,5,11,16,70,1,0,1,0
200805CC24911,53.424087,-2.838632,2008,5,16,21,30,1,0,0,0
200805CC26000,53.419959999999996,-2.862777,2008,6,25,15,30,1,0,0,0
200805CC28025,53.409887,-2.785397,2008,9,23,20,30,1,0,0,0
200805CC28039,53.472776,-2.855712,2008,10,1,22,40,1,1,0,0
200805DD23206,53.452887,-2.723243,2008,2,8,19,30,0,1,0,1
200805DD23342,53.411319999999996,-2.744052,2008,2,13,15,70,1,0,0,0
200805DD26021,53.442558,-2.721864,2008,6,22,4,30,1,0,0,0
200805DD26560,53.400799,-2.773047,2008,7,13,23,70,1,0,0,0
200805DD27520,53.485023999999996,-2.773221,2008,9,5,16,70,1,0,0,1
200805DD28229,53.469418000000005,-2.767815,2008,10,10,23,60,1,0,0,0
200805DD28358,53.446303,-2.741501,2008,10,17,4,30,1,0,0,0
200805DD28663,53.45646,-2.797401,2008,11,3,16,60,1,0,0,0
200805DD29109,53.395837,-2.6876860000000002,2008,11,21,16,60,1,1,0,0
200805DD29357,53.445974,-2.792688,2008,12,1,12,40,1,0,0,0
200805DD29753,53.469452000000004,-2.7337689999999997,2008,12,18,16,30,1,0,0,0
200805EE23277,53.468153,-2.94435,2008,2,11,1,30,1,0,0,0
200805EE23602,53.426823999999996,-2.894973,2008,3,2,19,20,1,0,0,0
200805EE24279,53.46363100000001,-2.91322,2008,4,11,18,30,1,1,0,0
200805EE25062,53.413665,-2.911547,2008,5,21,14,30,0,0,0,1
200805EE25074,53.425208999999995,-2.996824,2008,5,25,3,30,1,0,0,0
200805EE25205,53.415237,-2.905713,2008,5,29,11,40,1,0,0,0
200805EE29481,53.427841,-2.982889,2008,12,6,7,30,0,1,0,0
200806A007595,53.501261,-2.2166069999999998,2008,12,24,21,30,1,0,0,0
200806A086581,53.474153,-2.194321,2008,1,12,23,30,1,0,0,1
200806A087085,53.508328000000006,-2.18332,2008,1,12,1,30,0,0,0,1
200806A090705,53.500781999999994,-2.17997,2008,3,13,9,30,1,0,0,0
200806A099659,53.472846,-2.167046,2008,8,22,22,30,1,0,0,0
200806B005603,53.442915,-2.265691,2008,11,20,15,30,1,0,0,1
200806B006249,53.461278,-2.207216,2008,12,1,7,30,0,0,0,1
200806B092183,53.451499,-2.244964,2008,4,12,3,30,1,0,0,1
200806B094288,53.459813,-2.166543,2008,5,18,22,30,0,0,0,1
200806C086773,53.367011,-2.2417740000000004,2008,1,13,22,40,1,0,0,0
200806C087082,53.432975,-2.200606,2008,1,18,21,30,1,0,0,0
200806F087456,53.50703000000001,-2.253879,2008,1,22,19,30,1,0,0,0
200806F096291,53.483931999999996,-2.358175,2008,6,20,15,30,1,0,0,0
200806G096956,53.460861,-2.116844,2008,6,26,8,30,1,0,0,0
200806G098884,53.485439,-2.066276,2008,8,1,23,30,1,1,0,0
200806J001724,53.427803000000004,-2.174395,2008,9,23,15,30,1,0,0,0
200806J002575,53.373461999999996,-2.205136,2008,10,8,9,30,1,0,0,0
200806J091668,53.349975,-2.163561,2008,4,6,22,70,0,1,0,0
200806J099259,53.385637,-2.179936,2008,8,15,0,30,1,0,0,0
200806J099598,53.421792,-2.1660939999999997,2008,8,23,20,30,1,0,0,0
200806J099877,53.356708,-2.169897,2008,8,29,21,30,1,0,0,0
200806JC02763,53.399401,-2.226016,2008,10,7,20,40,1,0,0,0
200806K002351,53.568144999999994,-2.441784,2008,9,28,12,30,0,0,0,1
200806K006009,53.5931,-2.5763599999999998,2008,11,25,7,60,1,0,0,1
200806K007002,53.567448,-2.482696,2008,12,14,12,50,0,0,0,1
200806K007015,53.542409,-2.516365,2008,12,10,13,30,1,0,0,0
200806K090997,53.579692,-2.4302740000000003,2008,3,14,10,30,0,0,0,1
200806K091509,53.602380000000004,-2.39348,2008,4,2,16,30,1,0,0,0
200806K095228,53.57751999999999,-2.4344810000000003,2008,5,26,12,30,1,0,0,1
200806K098088,53.582234,-2.423352,2008,7,16,9,30,0,0,1,1
200806L001021,53.530997,-2.677654,2008,9,7,21,30,0,1,0,0
200806L002599,53.556335,-2.663416,2008,10,6,22,30,1,0,0,0
200806L003344,53.48961800000001,-2.634039,2008,10,17,20,30,1,1,0,0
200806L090672,53.529864,-2.6712990000000003,2008,3,14,2,30,1,0,0,0
200806L092988,53.484607999999994,-2.629594,2008,4,23,21,30,0,1,0,0
200806M087295,53.423811,-2.353757,2008,1,18,12,30,1,0,0,0
200806M092316,53.446406,-2.3090759999999997,2008,4,12,1,30,1,0,0,0
200806M098038,53.473193,-2.341964,2008,7,18,16,30,1,0,0,0
200806M099614,53.446314,-2.309828,2008,8,18,11,30,0,0,1,0
200806N087071,53.583873,-2.331074,2008,1,15,14,30,0,0,0,1
200806N099063,53.580915000000005,-2.2544720000000003,2008,8,9,21,40,1,1,0,0
200806N099141,53.594814,-2.306683,2008,8,1,5,30,1,0,0,0
200806P007336,53.590222999999995,-2.177027,2008,12,21,1,30,1,0,0,0
200806P087450,53.588908999999994,-2.210861,2008,1,18,22,30,0,0,0,1
200806P091937,53.582345999999994,-2.211735,2008,4,4,7,30,1,0,1,1
200806P094375,53.578956000000005,-2.245248,2008,5,17,1,40,1,0,0,0
200806P094568,53.614134,-2.175615,2008,5,19,8,30,1,1,0,0
200806P095400,53.61694,-2.1617189999999997,2008,5,28,17,40,1,0,0,0
200806Q005004,53.546399,-2.147414,2008,11,16,3,30,1,0,0,0
200806Q090601,53.54400699999999,-2.115564,2008,3,12,19,30,1,0,0,0
200806X089395,53.538883,-2.4048119999999997,2008,2,24,4,70,1,0,0,0
200806X093972,53.53994300000001,-2.287122,2008,5,4,19,70,1,0,0,0
200806X094376,53.524634999999996,-2.156691,2008,5,16,17,70,0,0,1,0
200806X094879,53.429629000000006,-2.296763,2008,5,21,12,70,1,0,0,0
200806X097305,53.568895999999995,-2.6990979999999998,2008,6,30,13,70,1,0,0,0
200806X098817,53.564049,-2.23882,2008,8,3,8,70,1,0,0,0
200806X099647,53.526967000000006,-2.160018,2008,8,13,0,70,1,0,0,0
2008070001287,53.092362,-2.4415240000000002,2008,1,1,22,30,1,0,0,0
2008070007503,53.319902,-2.714538,2008,1,8,18,60,1,0,0,0
2008070008234,53.310836,-3.062751,2008,1,9,15,40,1,0,0,0
2008070012465,53.29588100000001,-2.718038,2008,1,13,17,30,1,0,0,0
2008070013601,53.387868000000005,-2.616136,2008,1,14,21,40,1,0,0,0
2008070031307,53.264677,-2.984091,2008,1,31,17,50,1,0,0,0
2008070032652,53.280294,-2.3084759999999998,2008,2,1,22,60,1,0,0,0
2008070038986,53.419895,-2.593126,2008,2,8,6,30,1,0,0,0
2008070063868,53.29476999999999,-2.398149,2008,3,1,18,70,1,1,0,0
2008070086546,53.320099,-2.6650009999999997,2008,3,22,19,30,1,1,0,0
2008070099907,53.29246800000001,-2.960275,2008,4,4,16,60,1,1,0,0
2008070099947,53.195508,-2.579246,2008,4,4,17,60,1,1,0,0
2008070103890,53.436027,-2.484216,2008,4,8,14,70,0,0,1,0
2008070108374,53.40251,-2.481429,2008,4,12,17,50,1,1,0,0
2008070109233,53.082078,-2.55727,2008,4,13,14,60,0,1,0,1
2008070116736,53.17196800000001,-2.1812840000000002,2008,4,20,19,40,1,0,0,0
2008070117395,53.418684,-2.545561,2008,4,21,14,70,1,0,0,1
2008070128849,53.211833,-2.3886950000000002,2008,5,2,0,70,1,0,1,0
2008070130710,53.065296,-2.4437849999999997,2008,5,3,15,30,1,1,0,0
2008070131449,53.358419999999995,-2.367639,2008,5,4,3,70,1,0,0,0
2008070147393,53.318920999999996,-2.43245,2008,5,18,10,70,1,0,1,0
2008070157954,53.072225,-2.361914,2008,5,28,10,60,1,0,1,0
2008070170832,53.235769999999995,-2.522856,2008,6,8,19,70,0,1,0,0
2008070191917,53.291629,-2.534939,2008,6,28,13,30,1,0,0,0
2008070195535,53.271164,-2.463308,2008,7,1,19,30,1,0,0,1
2008070195799,53.351905,-2.244093,2008,7,2,0,30,1,0,0,0
2008070200413,53.161267,-2.235232,2008,7,6,1,30,1,0,0,0
2008070207728,53.256783,-2.5670330000000003,2008,7,13,3,30,1,1,0,0
2008070208200,53.447737,-2.665938,2008,7,13,16,50,1,1,0,1
2008070222639,53.283333,-2.94477,2008,7,26,12,30,1,0,0,0
2008070239709,53.11310600000001,-2.4472650000000002,2008,8,10,0,30,1,0,0,0
2008070251781,53.370628,-2.739585,2008,8,21,9,30,1,0,0,0
2008070263005,53.203021,-2.041436,2008,8,30,16,50,0,1,0,0
2008070263508,53.079236,-2.5096119999999997,2008,8,30,23,60,1,0,0,0
2008070266627,53.349787,-2.5144849999999996,2008,9,2,22,70,1,0,0,0
2008070272113,53.071222999999996,-2.366234,2008,9,8,3,60,1,0,1,0
2008070293249,53.389193000000006,-2.566385,2008,9,27,10,30,1,0,0,1
2008070294348,53.056175,-2.6649580000000004,2008,9,28,7,60,0,1,0,0
2008070298382,53.08886700000001,-2.4388009999999998,2008,9,17,13,20,1,0,0,1
2008070305184,53.251132,-2.8133630000000003,2008,10,8,20,60,1,0,0,0
2008070309675,53.139329000000004,-2.347229,2008,10,12,14,60,1,1,0,0
2008070309845,53.263943000000005,-2.085123,2008,10,12,17,50,0,1,0,0
2008070311326,53.369587,-2.718675,2008,10,13,23,30,1,1,0,0
2008070313035,53.146063,-2.24098,2008,10,15,18,60,1,0,0,0
2008070315101,53.089835,-2.7771689999999998,2008,10,17,17,60,0,0,0,1
2008070318923,53.113739,-2.3370130000000002,2008,10,20,22,70,1,0,1,0
2008070319065,53.026766,-2.7714119999999998,2008,10,21,7,60,1,0,0,0
2008070320022,53.149389,-2.862129,2008,10,22,3,60,1,0,0,0
2008070327578,53.284878000000006,-2.738553,2008,10,29,1,60,1,0,0,0
2008070330362,53.19329499999999,-2.856872,2008,10,31,17,30,0,0,0,1
2008070337365,53.199727,-2.522118,2008,11,6,15,40,1,0,0,0
2008070337535,53.292147,-2.235051,2008,11,6,18,40,1,0,0,0
2008070358113,53.253287,-2.969889,2008,11,26,3,50,1,0,1,0
2008070365349,53.435733,-2.4900830000000003,2008,12,3,10,70,1,0,0,0
2008070384119,53.226502,-2.9357290000000003,2008,12,20,17,50,0,0,0,1
2008070389238,53.259395999999995,-2.356446,2008,12,25,12,60,1,0,0,0
2008100036408,55.013486,-1.504558,2008,1,18,7,70,1,0,0,1
2008100038108,54.918579,-1.460169,2008,1,21,22,70,1,0,0,0
2008100041008,55.001391000000005,-1.536599,2008,1,19,23,70,1,0,0,0
2008100042008,54.941353,-1.5346360000000001,2008,1,27,9,40,1,0,0,0
2008100082508,55.049640000000004,-1.7484389999999999,2008,2,5,14,30,1,0,0,0
2008100091108,54.988271999999995,-1.614265,2008,2,3,4,50,1,0,0,0
2008100092208,54.902815000000004,-1.615707,2008,2,7,15,30,1,0,0,0
2008100151208,55.26693,-2.2494,2008,3,2,7,60,1,0,0,0
2008100220408,55.008258999999995,-1.4794479999999999,2008,3,29,2,30,0,0,0,1
2008100277608,54.996198,-1.682654,2008,4,20,18,30,1,0,0,0
2008100327208,54.962365000000005,-1.4858209999999998,2008,5,11,0,70,1,0,0,0
2008100331508,54.937461,-1.368918,2008,5,9,10,30,1,0,0,0
2008100338508,54.985094,-1.6638330000000001,2008,5,15,21,30,1,0,0,0
2008100345008,54.90898000000001,-1.55279,2008,5,17,2,70,0,0,0,1
2008100384408,54.977532999999994,-1.693113,2008,5,19,23,30,1,0,0,0
